Wall time,Step,Value
1745124535.5779269,500,15.690662384033203
1745124552.6677504,600,16.60713005065918
1745124652.0352926,1200,18.22445297241211
1745124717.566556,1600,20.105756759643555
1745124734.690999,1700,18.62650489807129
1745124783.0223327,2000,16.485687255859375
1745124799.9756536,2100,16.57564926147461
1745124816.7594078,2200,16.469486236572266
1745124848.2819428,2400,15.362770080566406
1745124865.3998532,2500,15.283477783203125
1745124913.9662197,2800,14.653618812561035
1745124930.7837012,2900,14.576624870300293
1745125112.667852,4000,17.327613830566406
1745125144.2254617,4200,15.465785026550293
1745125260.6917524,4900,25.29648780822754
1745125277.9803786,5000,26.741744995117188
1745125292.190462,5100,28.23648452758789
1745125325.9089673,5300,28.353515625
1745125374.5300608,5600,30.121917724609375
1745125425.3686907,5900,31.970983505249023
1745125473.2066348,6200,34.39826965332031
1745125490.04548,6300,36.02595901489258
1745125506.6941996,6400,36.749820709228516
1745125521.2560506,6500,35.547035217285156
1745125555.1670089,6700,33.681663513183594
1745125572.2126126,6800,31.790414810180664
1745125586.771585,6900,32.835182189941406
1745125603.771303,7000,30.155132293701172
1745125637.5812387,7200,34.298709869384766
1745125654.1896498,7300,35.14548873901367
1745125749.4470878,7900,52.00523376464844
1745125782.789969,8100,55.841064453125
1745125799.641856,8200,52.512229919433594
1745125830.950635,8400,49.913177490234375
1745125879.6509223,8700,50.404441833496094
1745125947.4784977,9100,30.140539169311523
1745126103.293722,10100,53.92293167114258
1745126119.8740826,10200,55.49040985107422
1745126170.410607,10500,56.20238494873047
1745126219.0734155,10800,58.83848571777344
1745126235.9290442,10900,49.92222595214844
1745126267.3437638,11100,27.758224487304688
1745126383.6501505,11800,6.069228649139404
1745126465.8996646,12300,8.119020462036133
1745126531.271117,12700,63.196739196777344
1745126548.449227,12800,62.781436920166016
1745126579.9208913,13000,57.88009262084961
1745126613.9574072,13200,57.768985748291016
1745126628.7179897,13300,52.549808502197266
1745126710.7928202,13800,11.730777740478516
1745126727.8813646,13900,9.868738174438477
1745126844.714169,14600,10.710870742797852
1745126876.147561,14800,36.73815155029297
1745126893.0256267,14900,53.61603927612305
1745126941.128833,15200,61.69618225097656
1745127057.1197557,15900,62.46994400024414
1745127105.3397677,16200,60.60512924194336
1745127139.07932,16400,55.94864273071289
1745127170.468354,16600,57.63170623779297
1745127268.6105738,17200,66.13626861572266
1745127285.1253123,17300,64.62396240234375
1745127298.8774593,17400,67.15335845947266
1745127348.2079873,17700,73.51512145996094
1745127364.751021,17800,74.01473236083984
1745127379.2221653,17900,74.02637481689453
1745127443.703984,18300,81.11908721923828
1745127494.415005,18600,81.30821990966797
1745127511.2936392,18700,80.44422149658203
1745127525.8968263,18800,81.5743637084961
1745127592.9797368,19200,77.6784896850586
1745127606.7630525,19300,82.30903625488281
1745127623.4871576,19400,77.36910247802734
1745127737.3984632,20100,93.06640625
1745127785.391688,20400,96.71539306640625
1745127802.3998868,20500,98.93826293945312
1745127816.5946796,20600,103.4522476196289
1745127833.737236,20700,101.62696838378906
1745127867.5434365,20900,94.02323150634766
1745127898.6637428,21100,88.02326965332031
1745127932.0839074,21300,86.25912475585938
1745127962.676841,21500,92.8714599609375
1745127996.0241582,21700,92.00907135009766
1745128012.7050314,21800,91.39958953857422
1745128059.9754884,22100,101.77206420898438
1745128076.8304462,22200,106.38158416748047
1745128093.1416101,22300,109.70965576171875
1745128109.943854,22400,114.83941650390625
1745128140.7556086,22600,115.97310638427734
1745128222.092393,23100,113.86182403564453
1745128384.6153455,24100,96.59796905517578
1745128415.1979876,24300,99.77110290527344
1745128465.0157928,24600,110.63330078125
1745128478.8679578,24700,107.47782135009766
1745128495.9099061,24800,109.25291442871094
1745128628.074344,25600,110.83972930908203
1745128692.5955799,26000,110.83528137207031
1745128706.997395,26100,110.438232421875
1745128723.4141414,26200,113.19803619384766
1745128756.6698923,26400,111.23320770263672
1745128884.9024155,27200,122.43161010742188
1745128901.4721863,27300,126.42162322998047
1745128949.6726313,27600,127.58729553222656
1745128983.255847,27800,127.53475952148438
1745129013.8701425,28000,129.33544921875
1745129047.1676016,28200,130.79380798339844
1745129077.489744,28400,130.24314880371094
1745129094.2484024,28500,129.2272491455078
1745129127.2059298,28700,127.63975524902344
1745129158.0169756,28900,127.85127258300781
1745129174.4846733,29000,128.0904998779297
1745129208.1184897,29200,128.2614288330078
1745129289.6264539,29700,126.83899688720703
1745129304.0580423,29800,123.12020111083984
1745129320.5560036,29900,124.25212097167969
1745129337.419418,30000,125.99864959716797
1745129464.6150303,30800,125.09395599365234
1745129498.0924287,31000,118.24678039550781
1745129512.6043427,31100,121.94723510742188
1745129562.7900171,31400,119.08049774169922
1745129627.787697,31800,121.7912826538086
1745129661.1463552,32000,116.51520538330078
1745129675.0737216,32100,123.03646850585938
1745129724.7169616,32400,121.50057983398438
1745129755.6172836,32600,121.62509155273438
1745129836.5917513,33100,120.6386489868164
1745129870.3995342,33300,117.2411880493164
1745129884.709178,33400,116.62382507324219
1745129966.2780194,33900,111.78878021240234
