Wall time,Step,Value
1745165529.0791373,400,1.9750111103057861
1745165542.947814,500,1.983147144317627
1745165638.2414856,1100,1.9978264570236206
1745165699.177291,1500,2.0261974334716797
1745165715.159463,1600,2.0269758701324463
1745165763.0129523,1900,2.0328993797302246
1745165780.2639637,2000,2.0378262996673584
1745165797.5179102,2100,2.03762149810791
1745165826.609387,2300,2.039482593536377
1745165842.3758173,2400,2.0502710342407227
1745165889.536334,2700,2.0509419441223145
1745165902.798561,2800,2.053835868835449
1745166070.697043,3900,2.0834381580352783
1745166102.1727195,4100,2.0758845806121826
1745166207.3687978,4800,2.082731246948242
1745166223.0379765,4900,2.0762999057769775
1745166239.0600963,5000,2.084339141845703
1745166267.9104893,5200,2.0845277309417725
1745166312.6220047,5500,2.087148427963257
1745166359.8215468,5800,2.101795196533203
1745166404.3451364,6100,2.104802131652832
1745166420.2351027,6200,2.100362539291382
1745166435.8545618,6300,2.0978610515594482
1745166451.6449246,6400,2.110168695449829
1745166480.599648,6600,2.1133220195770264
1745166496.2439609,6700,2.1153385639190674
1745166512.0506942,6800,2.102707862854004
1745166525.239602,6900,2.1287670135498047
1745166556.7747357,7100,2.127187967300415
1745166572.5123963,7200,2.121554136276245
1745166661.63956,7800,2.1267213821411133
1745166693.129469,8000,2.132002830505371
1745166708.8996682,8100,2.1290903091430664
1745166737.8306322,8300,2.142737865447998
1745166785.3263721,8600,2.1304237842559814
1745166845.6269684,9000,2.1401097774505615
1745166998.3376405,10000,2.1550347805023193
1745167011.6756327,10100,2.169677257537842
1745167058.8474357,10400,2.1541783809661865
1745167103.7451746,10700,2.1685867309570312
1745167119.4243748,10800,2.176360607147217
1745167148.4121382,11000,2.1602251529693604
1745167256.329739,11700,2.191401481628418
1745167332.3955224,12200,2.19039249420166
1745167392.830592,12600,2.186105251312256
1745167408.6392987,12700,2.2002296447753906
1745167437.8120217,12900,2.2069091796875
1745167469.293468,13100,2.1912078857421875
1745167484.9591281,13200,2.20475435256958
1745167561.3833005,13700,2.202099323272705
1745167574.4903755,13800,2.2098875045776367
1745167682.539618,14500,2.2191624641418457
1745167711.542897,14700,2.2206075191497803
1745167727.2957215,14800,2.217076063156128
1745167772.2093835,15100,2.2188591957092285
1745167879.8829825,15800,2.2372562885284424
1745167924.8116758,16100,2.248549222946167
1745167956.3128865,16300,2.250826835632324
1745167985.4321108,16500,2.243421792984009
1745168077.4634268,17100,2.252676486968994
1745168093.2093465,17200,2.254829168319702
1745168108.9577732,17300,2.2518630027770996
1745168153.7401946,17600,2.256803035736084
1745168169.4365609,17700,2.249201536178589
1745168185.1311626,17800,2.2378182411193848
1745168245.8529472,18200,2.256277322769165
1745168290.5635858,18500,2.2668356895446777
1745168306.3679204,18600,2.2602334022521973
1745168322.053513,18700,2.2524561882019043
1745168382.6968834,19100,2.2665109634399414
1745168398.5957844,19200,2.267751932144165
1745168411.73682,19300,2.2722232341766357
1745168520.1028252,20000,2.286750316619873
1745168564.7414508,20300,2.280376434326172
1745168580.5325863,20400,2.2789242267608643
1745168596.1765096,20500,2.2890915870666504
1745168609.4829178,20600,2.282665729522705
1745168641.0965521,20800,2.2922794818878174
1745168672.4982908,21000,2.2922403812408447
1745168701.6352038,21200,2.3076000213623047
1745168733.0234127,21400,2.2889304161071777
1745168762.1697934,21600,2.2962467670440674
1745168777.8055978,21700,2.296492099761963
1745168822.8959377,22000,2.3014514446258545
1745168838.602747,22100,2.3019425868988037
1745168854.3959477,22200,2.314836263656616
1745168870.0492892,22300,2.310443878173828
1745168899.07779,22500,2.301978588104248
1745168975.3300543,23000,2.3106658458709717
1745169128.096991,24000,2.3235490322113037
1745169159.6306422,24200,2.3151016235351562
1745169204.5224366,24500,2.3276419639587402
1745169220.261198,24600,2.313084363937378
1745169233.5908413,24700,2.3299720287323
1745169357.4258323,25500,2.3392093181610107
1745169418.0163274,25900,2.3382837772369385
1745169433.6846578,26000,2.334054708480835
1745169447.013503,26100,2.353699207305908
1745169478.6120198,26300,2.3521409034729004
1745169599.6001112,27100,2.354661703109741
1745169615.2757967,27200,2.352842330932617
1745169659.9764898,27500,2.34775447845459
1745169691.460009,27700,2.361480951309204
1745169720.5613139,27900,2.3450770378112793
1745169752.0769372,28100,2.363171339035034
1745169783.6714034,28300,2.3725128173828125
1745169796.824435,28400,2.3647067546844482
1745169828.435706,28600,2.352750062942505
1745169859.9504251,28800,2.361088275909424
1745169873.2182775,28900,2.3575851917266846
1745169904.7687385,29100,2.366093635559082
1745169981.041673,29600,2.3697242736816406
1745169996.874846,29700,2.376669406890869
1745170010.1071422,29800,2.374009370803833
1745170025.8421965,29900,2.3736374378204346
1745170147.0959172,30700,2.3802051544189453
1745170178.5838277,30900,2.3837807178497314
1745170194.3178904,31000,2.380950450897217
1745170239.0675304,31300,2.385030746459961
1745170299.673826,31700,2.396024703979492
1745170331.177858,31900,2.39435076713562
1745170346.8641121,32000,2.3918497562408447
1745170391.5582216,32300,2.4028711318969727
1745170420.4972782,32500,2.3947291374206543
1745170497.0255787,33000,2.3990397453308105
1745170528.5408003,33200,2.4057490825653076
1745170544.1970842,33300,2.4014177322387695
1745170620.780007,33800,2.4132370948791504
1745170633.9195735,33900,2.409142017364502
1745170665.4639063,34100,2.4142391681671143
1745170710.2146778,34400,2.4088351726531982
1745170741.784265,34600,2.4146907329559326
1745170757.5639236,34700,2.4171178340911865
1745170818.2962399,35100,2.4261014461517334
1745170847.3465362,35300,2.4269914627075195
1745170878.7921531,35500,2.418182373046875
1745170939.3304384,35900,2.4312021732330322
1745171000.0379472,36300,2.4287972450256348
1745171015.9124315,36400,2.424516439437866
1745171031.7631366,36500,2.4268152713775635
1745171045.0499468,36600,2.4197802543640137
1745171060.7179751,36700,2.4375319480895996
1745171076.5122478,36800,2.426645040512085
1745171181.53411,37500,2.44214129447937
