Wall time,Step,Value
1745332653.0215657,400,12.29936695098877
1745332667.222888,500,13.216835975646973
1745332763.320505,1100,12.346879005432129
1745332827.1896245,1500,16.45313262939453
1745332843.385649,1600,16.37605857849121
1745332890.3966484,1900,17.084182739257812
1745332906.555982,2000,14.892621040344238
1745332922.7813323,2100,14.290689468383789
1745332952.6761236,2300,12.555060386657715
1745332968.9944263,2400,12.864809036254883
1745333017.2112973,2700,13.020430564880371
1745333031.129917,2800,15.212742805480957
1745333204.1344438,3900,17.400468826293945
1745333236.7749338,4100,16.626798629760742
1745333347.2920272,4800,22.06473731994629
1745333363.5024064,4900,21.034334182739258
1745333379.9407208,5000,23.121034622192383
1745333410.722249,5200,23.73239517211914
1745333460.1355002,5500,23.08064842224121
1745333508.9301393,5800,24.891569137573242
1745333554.9462752,6100,24.697784423828125
1745333571.2395995,6200,23.2496337890625
1745333587.3504875,6300,19.99956703186035
1745333603.510761,6400,22.741243362426758
1745333633.548502,6600,20.117843627929688
1745333649.6853585,6700,18.31438446044922
1745333665.747043,6800,18.778926849365234
1745333679.482604,6900,19.221635818481445
1745333712.4989798,7100,22.15419578552246
1745333728.63497,7200,22.767580032348633
1745333821.2025974,7800,27.02497673034668
1745333853.0196323,8000,21.399795532226562
1745333869.0292456,8100,18.745609283447266
1745333898.4887006,8300,29.203554153442383
1745333946.3091817,8600,29.656442642211914
1745334007.5825503,9000,17.606019973754883
1745334161.9231822,10000,13.81222152709961
1745334175.5813694,10100,18.019166946411133
1745334223.2212787,10400,32.61586380004883
1745334268.6447916,10700,32.91440963745117
1745334284.5465026,10800,22.327272415161133
1745334314.046976,11000,31.33461570739746
1745334423.0714438,11700,25.194902420043945
1745334500.1129162,12200,35.24872970581055
1745334561.2909374,12600,42.25215530395508
1745334576.9808447,12700,45.504112243652344
1745334606.428448,12900,44.21995544433594
1745334638.1113093,13100,37.64585494995117
1745334653.9855065,13200,52.76376724243164
1745334730.8060806,13700,38.92496109008789
1745334744.3198912,13800,41.0438232421875
1745334853.0395467,14500,53.81327819824219
1745334882.0286674,14700,57.359588623046875
1745334897.9442236,14800,59.81660461425781
1745334943.0589998,15100,60.202239990234375
1745335050.9664912,15800,66.40724182128906
1745335095.9792101,16100,74.43720245361328
1745335127.4026458,16300,76.66300201416016
1745335156.8514197,16500,77.96322631835938
1745335249.6209216,17100,81.4112777709961
1745335265.751324,17200,87.13372039794922
1745335281.5590422,17300,81.53687286376953
1745335326.8431702,17600,90.14041137695312
1745335342.8454902,17700,87.59012603759766
1745335358.8677912,17800,87.04973602294922
1745335420.2608306,18200,91.95800018310547
1745335465.492488,18500,94.55847930908203
1745335481.1985223,18600,94.3722152709961
1745335497.0299706,18700,97.89402770996094
1745335558.8712811,19100,100.54271697998047
1745335574.508064,19200,106.17639923095703
1745335587.9126914,19300,106.24467468261719
1745335699.4225998,20000,112.27981567382812
1745335745.5563693,20300,110.17597961425781
1745335761.9364326,20400,111.6633071899414
1745335777.9799547,20500,113.93196105957031
1745335791.8618543,20600,105.15499114990234
1745335824.5371733,20800,110.1529769897461
1745335856.6938896,21000,111.36061096191406
1745335886.6104763,21200,121.85385131835938
1745335918.536932,21400,112.12711334228516
1745335948.0267942,21600,121.02809143066406
1745335963.7978144,21700,118.66504669189453
1745336009.1422393,22000,119.72096252441406
1745336025.1149635,22100,116.69440460205078
1745336041.1277552,22200,117.9843521118164
1745336056.8817608,22300,119.96134948730469
1745336086.7844412,22500,121.33119201660156
1745336165.780225,23000,121.25667572021484
1745336320.0792933,24000,132.22915649414062
1745336351.7202322,24200,124.91897583007812
1745336396.4964561,24500,124.58988189697266
1745336412.1368117,24600,127.1729965209961
1745336425.3185196,24700,119.94816589355469
1745336549.22871,25500,127.43260192871094
1745336610.934213,25900,131.08062744140625
1745336626.96236,26000,127.88822174072266
1745336640.6835325,26100,134.8607635498047
1745336672.8229861,26300,132.4971160888672
1745336797.1651936,27100,134.6636962890625
1745336812.877259,27200,131.00704956054688
1745336857.7442327,27500,138.32952880859375
1745336889.4696784,27700,132.6473388671875
1745336918.7857459,27900,137.4271240234375
1745336950.8822582,28100,137.53363037109375
1745336983.038815,28300,136.67144775390625
1745336996.6743622,28400,135.0169677734375
1745337028.755281,28600,136.85025024414062
1745337061.1644611,28800,142.56483459472656
1745337074.8000996,28900,142.81507873535156
1745337107.361193,29100,132.9345703125
1745337185.91447,29600,138.56494140625
1745337201.7416155,29700,140.55154418945312
1745337214.9697134,29800,139.2372283935547
1745337230.9593909,29900,138.15298461914062
1745337355.3916883,30700,142.6316680908203
1745337388.114353,30900,131.9402313232422
1745337404.6431544,31000,138.18955993652344
1745337450.7729502,31300,145.5743865966797
1745337513.7281137,31700,141.43618774414062
1745337545.541945,31900,145.11602783203125
1745337561.2828143,32000,139.83148193359375
1745337607.4020839,32300,143.31494140625
1745337636.453542,32500,143.39674377441406
1745337712.8830247,33000,143.82261657714844
1745337744.6742628,33200,146.3826904296875
1745337760.4038672,33300,138.57557678222656
1745337837.2981796,33800,150.40924072265625
1745337850.966073,33900,145.75985717773438
1745337884.0346873,34100,143.9321746826172
1745337930.0943468,34400,145.8671417236328
1745337961.3170612,34600,143.1830596923828
1745337977.368925,34700,143.0480499267578
1745338039.3440282,35100,148.070068359375
1745338068.9604897,35300,146.25393676757812
1745338100.8339136,35500,151.3647918701172
1745338162.5028827,35900,148.14205932617188
1745338224.8880503,36300,149.63162231445312
1745338240.507902,36400,151.06590270996094
1745338256.5664916,36500,147.88858032226562
1745338270.130476,36600,148.10015869140625
1745338286.257256,36700,147.2847900390625
1745338302.6641765,36800,151.4675750732422
1745338411.3722854,37500,147.76010131835938
1745338459.6906846,37800,151.9514617919922
1745338475.904366,37900,148.16427612304688
1745338597.8165967,38700,151.2413330078125
1745338659.9332635,39100,151.892578125
1745338676.3607988,39200,152.88876342773438
1745338693.119457,39300,151.26820373535156
1745338706.71549,39400,155.6411895751953
1745338722.561239,39500,151.84634399414062
1745338768.980787,39800,155.6896514892578
1745338848.2958736,40300,153.63778686523438
1745338880.5917377,40500,153.6047821044922
1745338941.8707564,40900,157.4937286376953
1745338957.916247,41000,155.38803100585938
1745339019.3805254,41400,147.49993896484375
1745339035.807974,41500,155.99024963378906
1745339052.4487307,41600,156.29380798339844
1745339098.6619024,41900,152.75210571289062
1745339145.8391316,42200,154.45172119140625
1745339162.3890452,42300,156.7356719970703
1745339208.6672168,42600,151.89988708496094
1745339224.64914,42700,152.7747802734375
1745339286.971551,43100,150.91390991210938
1745339365.3650863,43600,152.16651916503906
1745339381.5281818,43700,155.56187438964844
1745339397.4007866,43800,161.2688446044922
1745339427.6392028,44000,154.9965057373047
1745339443.9852717,44100,158.37278747558594
1745339460.155925,44200,158.15420532226562
1745339490.0543602,44400,159.40460205078125
1745339506.0670726,44500,156.3735809326172
1745339522.3443952,44600,155.60147094726562
1745339538.5799148,44700,158.3310546875
1745339601.8489976,45100,158.58657836914062
1745339631.815422,45300,156.9214324951172
1745339648.35887,45400,160.88772583007812
1745339664.5653217,45500,158.13525390625
1745339696.6062927,45700,156.12014770507812
1745339757.7337203,46100,158.2121124267578
1745339771.576123,46200,159.6033935546875
1745339836.368181,46600,160.9916534423828
1745339849.8318312,46700,159.37469482421875
1745339881.788096,46900,160.80125427246094
1745339911.4426777,47100,158.23257446289062
1745339974.841964,47500,160.96331787109375
1745339988.28119,47600,159.6835174560547
1745340036.185045,47900,158.93063354492188
1745340052.1314445,48000,157.80958557128906
1745340065.9506621,48100,162.3362579345703
1745340081.7926302,48200,157.1450958251953
1745340114.5044594,48400,155.81736755371094
1745340127.8137925,48500,160.6604766845703
1745340176.8334367,48800,159.5101776123047
1745340192.7522876,48900,159.11582946777344
1745340206.6374075,49000,154.89891052246094
1745340239.8638673,49200,157.7976837158203
1745340286.085817,49500,159.8055419921875
1745340348.5908742,49900,160.73873901367188
1745340412.0230827,50300,161.5408172607422
1745340428.6918867,50400,158.4132080078125
1745340476.4512074,50700,161.71958923339844
1745340523.3860152,51000,159.9619903564453
1745340539.9488637,51100,159.34547424316406
1745340556.3668034,51200,159.9292449951172
1745340570.3563712,51300,156.3080596923828
1745340586.5618463,51400,161.65328979492188
1745340602.867969,51500,156.40097045898438
1745340647.872775,51800,158.51644897460938
1745340663.544105,51900,163.12911987304688
1745340678.9061167,52000,160.91018676757812
1745340694.7227921,52100,161.8115692138672
1745340740.210899,52400,160.73667907714844
1745340849.0913057,53100,161.59634399414062
1745340898.1515396,53400,162.11647033691406
1745340911.9846833,53500,160.24099731445312
1745340944.0144594,53700,163.14710998535156
1745340959.859798,53800,152.0684814453125
1745340975.8346138,53900,158.9918212890625
1745341005.6613784,54100,151.33238220214844
1745341037.9512932,54300,160.1240234375
1745341068.2030635,54500,155.61280822753906
