Wall time,Step,Value
1745203623.1288114,500,15.009288787841797
1745203639.7485483,600,14.95213794708252
1745203737.0455513,1200,12.807271003723145
1745203801.0716195,1600,15.206298828125
1745203817.7556674,1700,15.24079418182373
1745203865.1342297,2000,15.38365364074707
1745203881.877927,2100,14.428967475891113
1745203898.5264325,2200,15.430221557617188
1745203929.4253516,2400,16.218647003173828
1745203946.0748029,2500,16.177064895629883
1745203993.763734,2800,13.929959297180176
1745204010.3476968,2900,16.0350284576416
1745204188.39223,4000,24.477737426757812
1745204219.267002,4200,26.74178123474121
1745204333.3599312,4900,28.486196517944336
1745204349.9886758,5000,28.53922462463379
1745204363.9765737,5100,28.117389678955078
1745204397.3343642,5300,32.06155014038086
1745204444.490415,5600,26.758026123046875
1745204494.1938124,5900,34.87635803222656
1745204541.532161,6200,44.47064208984375
1745204558.0540466,6300,42.07127380371094
1745204574.8396661,6400,21.839309692382812
1745204589.0374792,6500,33.94660186767578
1745204622.0670366,6700,50.48332595825195
1745204638.7002387,6800,49.118446350097656
1745204652.9000242,6900,47.01016616821289
1745204669.4202778,7000,38.503570556640625
1745204702.719312,7200,41.19861602783203
1745204719.4673474,7300,25.992877960205078
1745204814.1861024,7900,35.27943801879883
1745204847.3475819,8100,43.32449722290039
1745204864.0275981,8200,36.40254592895508
1745204893.560412,8400,48.09535217285156
1745204939.1920152,8700,54.17414855957031
1745205005.554609,9100,30.819480895996094
1745205164.2910163,10100,65.73512268066406
1745205180.9321764,10200,47.5876579284668
1745205230.717576,10500,33.40266799926758
1745205277.3727584,10800,68.10291290283203
1745205294.2003074,10900,74.16192626953125
1745205324.0743763,11100,91.77149200439453
1745205432.6043525,11800,118.83757019042969
1745205512.1966367,12300,101.68892669677734
1745205572.7996075,12700,122.63671112060547
1745205589.4320996,12800,121.9802017211914
1745205619.7617207,13000,126.89591979980469
1745205651.957667,13200,119.95297241210938
1745205664.8587954,13300,105.33629608154297
1745205741.973445,13800,127.85821533203125
1745205758.500506,13900,129.2959747314453
1745205869.4882963,14600,104.20989227294922
1745205899.6069245,14800,129.54254150390625
1745205916.2200065,14900,132.75958251953125
1745205962.5164037,15200,127.01647186279297
1745206071.8128548,15900,138.17507934570312
1745206118.6325426,16200,126.8986587524414
1745206151.1224604,16400,124.83696746826172
1745206180.300424,16600,119.07427978515625
1745206275.4746127,17200,127.5254898071289
1745206290.913368,17300,125.79535675048828
1745206303.9036648,17400,112.97343444824219
1745206351.5185044,17700,138.3979949951172
1745206368.1101308,17800,140.03173828125
1745206382.1087482,17900,141.24258422851562
1745206445.329897,18300,135.83934020996094
