Wall time,Step,Value
1745770195.4525971,400,12.728414535522461
1745770209.7463212,500,14.946385383605957
1745770310.2832704,1100,17.29433822631836
1745770374.0995224,1500,17.645193099975586
1745770390.6383483,1600,16.792287826538086
1745770439.6083796,1900,17.706466674804688
1745770456.3677998,2000,17.892271041870117
1745770473.9451175,2100,17.514568328857422
1745770505.6694105,2300,16.773122787475586
1745770522.401901,2400,16.581838607788086
1745770572.6721776,2700,18.397157669067383
1745770586.3125038,2800,18.488052368164062
1745770760.1307902,3900,18.9984130859375
1745770793.112237,4100,20.62480926513672
1745770901.132392,4800,23.95742416381836
1745770917.7099915,4900,22.324974060058594
1745770934.496569,5000,24.81523323059082
1745770966.256332,5200,22.578536987304688
1745771014.1385622,5500,24.20618438720703
1745771063.5170557,5800,27.2686710357666
1745771111.937501,6100,31.623552322387695
1745771128.3584404,6200,31.96920394897461
1745771145.2907932,6300,33.45408630371094
1745771162.2813182,6400,25.996747970581055
1745771193.377096,6600,32.30807113647461
1745771210.2732313,6700,36.49603271484375
1745771227.0904453,6800,35.850013732910156
1745771241.3909261,6900,36.164554595947266
1745771274.907488,7100,33.38513946533203
1745771291.9090822,7200,35.149993896484375
1745771391.131945,7800,25.092599868774414
1745771424.6013598,8000,27.2320499420166
1745771440.7200108,8100,33.2707405090332
1745771471.5975873,8300,40.58148193359375
1745771522.441797,8600,42.235008239746094
1745771587.5380747,9000,36.41865921020508
1745771749.4864292,10000,49.002220153808594
1745771763.1283505,10100,46.708961486816406
1745771811.1644857,10400,50.18644714355469
1745771856.7474468,10700,53.610435485839844
1745771872.7140527,10800,52.912803649902344
1745771901.968793,11000,40.333030700683594
1745772010.5108075,11700,56.73383331298828
1745772088.4803565,12200,67.5618896484375
1745772151.5432708,12600,69.06993103027344
1745772167.9240701,12700,69.83492279052734
1745772198.5299993,12900,72.82144165039062
1745772230.0769868,13100,73.8132095336914
1745772245.7578802,13200,79.52428436279297
1745772321.3193696,13700,90.09048461914062
1745772334.2947478,13800,89.97510528564453
1745772440.9136913,14500,93.62703704833984
1745772469.5589163,14700,100.22203063964844
1745772485.161719,14800,100.56344604492188
1745772529.705041,15100,101.7506332397461
1745772635.9596348,15800,106.91475677490234
1745772680.0720122,16100,100.92460632324219
1745772710.9323752,16300,108.4220962524414
1745772739.939547,16500,112.55076599121094
1745772832.859921,17100,115.39911651611328
1745772848.8066657,17200,114.62030029296875
1745772865.0728128,17300,119.36225128173828
1745772911.1286197,17600,119.57962036132812
1745772926.8193076,17700,124.20687866210938
1745772942.6623797,17800,117.62699127197266
1745773003.259072,18200,122.00941467285156
1745773047.7745085,18500,126.04086303710938
1745773063.75737,18600,131.18325805664062
1745773080.2478528,18700,134.93194580078125
1745773140.95823,19100,126.50641632080078
1745773156.7936392,19200,125.82588958740234
1745773169.91899,19300,130.91407775878906
1745773278.1052358,20000,128.8463134765625
1745773323.3025217,20300,129.24822998046875
1745773338.9697342,20400,134.6508026123047
1745773354.847612,20500,136.51963806152344
1745773368.0532484,20600,129.9135284423828
1745773399.731327,20800,138.08370971679688
1745773431.3484392,21000,141.42649841308594
1745773460.3054678,21200,135.19937133789062
1745773491.8750978,21400,133.69773864746094
1745773521.313422,21600,139.59071350097656
1745773536.933268,21700,139.72119140625
1745773581.817507,22000,142.94581604003906
1745773597.4522092,22100,144.21592712402344
1745773613.314027,22200,138.55316162109375
1745773629.072616,22300,134.5241241455078
1745773657.9059763,22500,138.32791137695312
1745773734.7274506,23000,141.00253295898438
1745773886.766584,24000,145.1348419189453
1745773917.929648,24200,144.7859344482422
1745773961.8256364,24500,145.4584197998047
1745773977.4436288,24600,145.613037109375
1745773990.499687,24700,144.89430236816406
1745774112.7524986,25500,148.61048889160156
1745774172.3250132,25900,146.7728729248047
1745774187.9469984,26000,147.27944946289062
1745774200.7942195,26100,142.48416137695312
1745774232.390493,26300,145.01951599121094
1745774352.4524477,27100,145.7008514404297
1745774368.018746,27200,143.93353271484375
1745774412.2085896,27500,147.84512329101562
1745774443.1461325,27700,142.3915252685547
1745774471.7042692,27900,147.61239624023438
1745774502.8026772,28100,147.195068359375
1745774534.5181088,28300,151.16290283203125
1745774547.6121955,28400,149.6531982421875
1745774578.9707391,28600,148.2266387939453
1745774610.295316,28800,149.67234802246094
1745774623.3272982,28900,151.7996368408203
1745774654.6192539,29100,149.06370544433594
1745774730.3183658,29600,150.7372283935547
1745774745.7667632,29700,155.92782592773438
1745774759.045329,29800,146.9992218017578
1745774774.8818922,29900,151.09828186035156
1745774895.2548904,30700,152.419189453125
1745774926.5235915,30900,154.44961547851562
1745774942.2758071,31000,149.78749084472656
1745774986.4571886,31300,152.78213500976562
1745775047.1122627,31700,151.84640502929688
1745775078.812687,31900,154.6811981201172
1745775094.6475997,32000,155.69378662109375
1745775139.542648,32300,153.61563110351562
1745775168.674665,32500,152.67576599121094
1745775245.8337073,33000,154.00181579589844
1745775277.6046886,33200,145.51971435546875
1745775293.3867233,33300,152.40711975097656
1745775370.279396,33800,154.03599548339844
1745775383.319883,33900,154.95533752441406
1745775414.6059706,34100,151.25848388671875
1745775458.6032417,34400,155.80918884277344
1745775490.1738777,34600,154.47201538085938
1745775506.024068,34700,156.77291870117188
1745775566.3857193,35100,156.62364196777344
1745775595.0708482,35300,151.1551971435547
1745775626.4624395,35500,155.43174743652344
1745775686.877453,35900,153.13882446289062
1745775747.6593354,36300,149.39422607421875
1745775763.1531746,36400,155.1320343017578
1745775778.8911457,36500,154.86181640625
1745775791.853422,36600,152.62396240234375
1745775807.4121985,36700,154.4008026123047
1745775823.1367273,36800,154.402099609375
1745775927.516345,37500,153.34539794921875
1745775974.3186529,37800,154.70037841796875
1745775989.91045,37900,153.45091247558594
1745776110.185132,38700,151.2473602294922
1745776170.9244974,39100,153.17721557617188
1745776186.5213602,39200,160.2393798828125
1745776202.2330434,39300,156.0648193359375
1745776215.2234871,39400,155.6804656982422
1745776230.800073,39500,154.1491241455078
1745776275.2301145,39800,152.3408660888672
1745776351.4249077,40300,156.51571655273438
1745776383.0331304,40500,155.85679626464844
1745776443.2244952,40900,159.07984924316406
1745776458.7406073,41000,156.75059509277344
1745776518.507095,41400,156.85797119140625
1745776534.1101284,41500,158.79214477539062
1745776549.7305517,41600,156.43397521972656
1745776594.0371132,41900,156.80259704589844
1745776638.821827,42200,158.9005889892578
1745776654.2798054,42300,158.23130798339844
1745776698.5041866,42600,159.7748260498047
1745776714.0655215,42700,159.9504852294922
1745776773.9296474,43100,159.37428283691406
1745776849.378761,43600,156.61923217773438
1745776864.9506278,43700,157.0841827392578
1745776880.5286438,43800,162.6150360107422
1745776909.1756985,44000,162.28414916992188
1745776924.8675523,44100,158.8837890625
1745776940.6186345,44200,157.20944213867188
1745776968.8353682,44400,162.21498107910156
1745776984.5857527,44500,161.21153259277344
1745777000.1328053,44600,163.1276397705078
1745777015.943837,44700,162.25119018554688
1745777076.3329668,45100,159.55068969726562
1745777105.1695437,45300,154.05734252929688
1745777120.8957977,45400,157.31507873535156
1745777136.4234028,45500,163.1729736328125
1745777167.8069797,45700,159.03675842285156
1745777228.0143523,46100,156.65869140625
1745777241.1576605,46200,159.09344482421875
1745777303.4746277,46600,164.23974609375
1745777316.484162,46700,162.08204650878906
1745777348.1275375,46900,158.726806640625
1745777376.6893473,47100,162.40550231933594
